"Comment ID","Reply to Which Comment","User ID","Username","Nick Name","Comment","Comment Time","Digg Count","Author Digged","Reply Count","Pinned to Top","User Homepage"
"=""7352642305919435550""","","=""7189696117230683182""","klearleekevin","Kevin","Every video you put out spitting facts is so heartening. Thank you for doing this hard work","31/03/2024, 23:27:42","64","Yes","0","No","https://www.tiktok.com/@klearleekevin"
"=""7352647464393098030""","","=""6837184009571763206""","potavalens","Potavalens","Keep on doing what you are doing. And thank you","31/03/2024, 23:47:45","26","Yes","0","No","https://www.tiktok.com/@potavalens"
"=""7352702383685845802""","","=""7170534475186275374""","rei_marzz","Marz🍉","THANK YOU!!!💯","01/04/2024, 03:20:46","10","Yes","0","No","https://www.tiktok.com/@rei_marzz"
"=""7352696173007913770""","","=""7042917579753473030""","suzastirling.00","Suzanne kelsey","Truth","01/04/2024, 02:56:37","5","Yes","0","No","https://www.tiktok.com/@suzastirling.00"
"=""7353273631034999594""","","=""6957726583696671749""","h0m0saywhat","Jonah Thompson","You said it Best.","02/04/2024, 16:18:00","3","No","0","No","https://www.tiktok.com/@h0m0saywhat"
"=""7352995800723866411""","","=""6979026432655721478""","rev.muss","Reverend","Crying in Austin rn 😭","01/04/2024, 22:19:32","3","No","0","No","https://www.tiktok.com/@rev.muss"
"=""7354528420988732191""","","=""6982975809413891077""","thatquiethydra","QuietHydra","On top of all that. When my partner and I had kids, these are the people who toss up their hands and say it’s on you and keep+","06/04/2024, 01:26:41","0","No","1","No","https://www.tiktok.com/@thatquiethydra"
"=""7354528526445888287""","=""7354528420988732191""","=""6982975809413891077""","thatquiethydra","QuietHydra","+ Your kids at home and out of traditional third spaces","06/04/2024, 01:27:06","0","No","","","https://www.tiktok.com/@thatquiethydra"
"=""7352993164959712042""","","=""6845682933509374981""","erickatwigg1","Ericka Twigg","I was hoping you’d respond 💯 facts!","01/04/2024, 22:09:16","0","No","0","No","https://www.tiktok.com/@erickatwigg1"
"=""7353450705670030122""","","=""6841280470497707014""","peeople1","Jocelyn","👏👏👏","03/04/2024, 03:44:41","0","No","0","No","https://www.tiktok.com/@peeople1"
"=""7352720814079230751""","","=""7182441099389584427""","christinastephens36","Christina","Not on topic, but really cute sweater 🤭","01/04/2024, 04:32:17","8","Yes","1","No","https://www.tiktok.com/@christinastephens36"
"=""7352858764469404446""","=""7352720814079230751""","=""6759912431734195205""","artlust","Seema R","Thanks!","01/04/2024, 13:28:21","2","No","","","https://www.tiktok.com/@artlust"
"=""7352630150939116330""","","=""6791564068195042309""","wildehuntcorsetry","WildeHuntCorsetry","Women would prefer to let humanity die than to be further used and abused. 🤷‍♀️","31/03/2024, 22:40:31","78","Yes","3","No","https://www.tiktok.com/@wildehuntcorsetry"
"=""7352630479218656042""","=""7352630150939116330""","=""6791564068195042309""","wildehuntcorsetry","WildeHuntCorsetry","Let nature reclaim that ugly asphalt.","31/03/2024, 22:41:45","27","Yes","","","https://www.tiktok.com/@wildehuntcorsetry"
"=""7352727748024910638""","=""7352630150939116330""","=""7187469332124288043""","dagwoodsheepshanks","broncomcbane","no they wouldn't","01/04/2024, 04:59:21","0","No","","","https://www.tiktok.com/@dagwoodsheepshanks"
"=""7352800390762464033""","=""7352630150939116330""","=""6977383242899489797""","gaygenes","xczcx98","you would rather put penis in a car than take care your children 😒","01/04/2024, 09:41:15","7","No","","","https://www.tiktok.com/@gaygenes"
"=""7352734209629635370""","","=""7056997364489798662""","37pickle","37pickle","White supremacy is their issue, otherwise they'd open up the border.","01/04/2024, 05:24:27","31","Yes","1","No","https://www.tiktok.com/@37pickle"
"=""7352858898728157982""","=""7352734209629635370""","=""6759912431734195205""","artlust","Seema R","Yup!","01/04/2024, 13:28:29","2","No","","","https://www.tiktok.com/@artlust"
"=""7352618306409349919""","","=""6940428655564211206""","nupie10","Snoopie","Poverty in general reproduce like rabbits. Intelligent/educated people do not.","31/03/2024, 21:54:32","32","Yes","4","No","https://www.tiktok.com/@nupie10"
"=""7352728373812478762""","=""7352618306409349919""","=""7187469332124288043""","dagwoodsheepshanks","broncomcbane","there's no validity in that statement not a racism but no action truth","01/04/2024, 05:01:39","0","No","","","https://www.tiktok.com/@dagwoodsheepshanks"
"=""7352730267003929375""","=""7352618306409349919""","=""6940428655564211206""","nupie10","Snoopie","Based on what? You can look at global stats to see what I states is true.","01/04/2024, 05:08:54","1","No","","","https://www.tiktok.com/@nupie10"
"=""7352800662465856288""","=""7352618306409349919""","=""6977383242899489797""","gaygenes","xczcx98","you realize people have a lot of kids because either child mortality is high or because they very religious 😒","01/04/2024, 09:42:26","3","No","","","https://www.tiktok.com/@gaygenes"
"=""7353100924746007342""","=""7352618306409349919""","=""7187469332124288043""","dagwoodsheepshanks","broncomcbane","stats are fake. money is temporal. even the OP stats dont say what she just did","02/04/2024, 05:07:21","0","No","","","https://www.tiktok.com/@dagwoodsheepshanks"
"=""7352858274276393761""","","=""6963524268643124229""","vita.radzina","vita.radzina","😂Poor men!if they better cared about kids and women maybe than they would have them","01/04/2024, 13:25:47","5","Yes","0","No","https://www.tiktok.com/@vita.radzina"
"=""7353785285023171371""","","=""6825783500122506246""","summerdregs","Summer Dregs","People like this don’t want more kids in America. They want more *white* kids in America.","04/04/2024, 01:23:01","2","Yes","0","No","https://www.tiktok.com/@summerdregs"
"=""7353082546202919711""","","=""7292628312945804331""","b171629","B","These morons think scare tactics is going to make people want to have kids.","02/04/2024, 03:55:58","1","No","0","No","https://www.tiktok.com/@b171629"
"=""7353417188081386286""","","=""6845729312923370502""","longlu92","L^2","Men like him are what's wrong with society.","03/04/2024, 01:34:34","0","No","0","No","https://www.tiktok.com/@longlu92"
"=""7352616083688096542""","","=""6824575389471097861""","yohannanx","Jon","200% know this dude is just a racist weirdo","31/03/2024, 21:45:51","95","Yes","5","No","https://www.tiktok.com/@yohannanx"
"=""7352617270491087647""","=""7352616083688096542""","=""6759912431734195205""","artlust","Seema R","Yeah. I don’t think he wants people like me having kids","31/03/2024, 21:50:24","48","No","","","https://www.tiktok.com/@artlust"
"=""7352629934148436779""","=""7352616083688096542""","=""7052732217084167174""","illsmokeyaayass","iLLsmokeYaAyAss","1000% he can’t find a women that is willing to have adult relations with him so he’s desperately grasping at straws","31/03/2024, 22:39:49","5","No","","","https://www.tiktok.com/@illsmokeyaayass"
"=""7352635795960988446""","=""7352616083688096542""","=""6759912431734195205""","artlust","Seema R","He’s got a wife. He says","31/03/2024, 23:02:28","3","No","","","https://www.tiktok.com/@artlust"
"=""7352639155618743086""","=""7352616083688096542""","=""7052732217084167174""","illsmokeyaayass","iLLsmokeYaAyAss","He says 😏","31/03/2024, 23:15:26","6","No","","","https://www.tiktok.com/@illsmokeyaayass"
"=""7352728711282967339""","=""7352616083688096542""","=""7187469332124288043""","dagwoodsheepshanks","broncomcbane","doubt it. I hear more racist gibberish from White liberal feminists that I have from this man right here","01/04/2024, 05:03:03","0","No","","","https://www.tiktok.com/@dagwoodsheepshanks"
"=""7352620518875153182""","","=""6810989846187967493""","jbsftmpg","jbsftmpg","Remember guys!! It’s super SUPER important that * ᵂʰⁱᵗᵉ, ᶜʰʳⁱˢᵗⁱᵃⁿ, ʰᵉᵗᵉʳᵒˢᵉˣᵘᵃˡ, ʳᵉᵖᵘᵇˡⁱᶜᵃⁿ* young people have babies!!!","31/03/2024, 22:03:08","54","Yes","2","No","https://www.tiktok.com/@jbsftmpg"
"=""7352638027943363359""","=""7352620518875153182""","=""6886582368837927941""","undrwatropium2","Kerry 🦋🦋","married & have kids. lots of kids. not college or trade school but marriage & kids. my jaw dropped & nobody else batted an eye. I was dumbfounded. I wish I'd recorded it","31/03/2024, 23:11:04","5","No","","","https://www.tiktok.com/@undrwatropium2"
"=""7352637703421494046""","=""7352620518875153182""","=""6886582368837927941""","undrwatropium2","Kerry 🦋🦋","last year I went to my nephew's graduation ceremony in Gore, OK & the 1st guy that spoke was a Republican representative that told these kids the most important thing they needed to do now was to get","31/03/2024, 23:09:51","5","No","","","https://www.tiktok.com/@undrwatropium2"
"=""7352635984452715306""","","=""7034221824502334470""","bruinlover09","Bruinlover09","Let’s not forget to physical toll that childbearing takes on women’s physical, emotional, and mental wellbeing.","31/03/2024, 23:03:11","50","Yes","4","No","https://www.tiktok.com/@bruinlover09"
"=""7352636148973896478""","=""7352635984452715306""","=""6759912431734195205""","artlust","Seema R","Especially if you’re doing it with people like him","31/03/2024, 23:03:42","37","No","","","https://www.tiktok.com/@artlust"
"=""7352728578288780075""","=""7352635984452715306""","=""7187469332124288043""","dagwoodsheepshanks","broncomcbane","all you need to know was the first International women's conference that took place in 1994 disproves every statement you made. white women don't like childbirth but women of the global majority do","01/04/2024, 05:02:26","1","No","","","https://www.tiktok.com/@dagwoodsheepshanks"
"=""7352888454710559530""","=""7352635984452715306""","=""6881406578361500678""","fat_tuxedo_cat","No One","no one likes child birth.","01/04/2024, 15:23:33","0","No","","","https://www.tiktok.com/@fat_tuxedo_cat"
"=""7352638488355865375""","=""7352635984452715306""","=""6886582368837927941""","undrwatropium2","Kerry 🦋🦋","oh you just had a baby? see you at work tomorrow","31/03/2024, 23:12:51","5","No","","","https://www.tiktok.com/@undrwatropium2"
"=""7352618643417498410""","","=""6775255549921969158""","fionafromcincinnati","Fiona From Cincinnati Zoo","If they want people to have more kids, incentivise it. Bigger tax breaks, paid time off for babies, or more time off. Make college and healthcare more affordable (or free).","31/03/2024, 21:55:57","45","Yes","4","No","https://www.tiktok.com/@fionafromcincinnati"
"=""7352618752740967199""","=""7352618643417498410""","=""6759912431734195205""","artlust","Seema R","Yup","31/03/2024, 21:56:16","7","No","","","https://www.tiktok.com/@artlust"
"=""7352638276824679198""","=""7352618643417498410""","=""6886582368837927941""","undrwatropium2","Kerry 🦋🦋","no that's asking too much. Republicans will vote against ANYTHING that actually helps people. they want brood mares","31/03/2024, 23:12:03","3","No","","","https://www.tiktok.com/@undrwatropium2"
"=""7352802312040334111""","=""7352618643417498410""","=""7049505971799262213""","the_kebber","K B812","as someone without kids I'd love for a child tax credit like we had for a second during the pandemic. it needs to be permanent.","01/04/2024, 09:49:32","1","No","","","https://www.tiktok.com/@the_kebber"
"=""7352888836363780910""","=""7352618643417498410""","=""6881406578361500678""","fat_tuxedo_cat","No One","other countries did just that and it worked","01/04/2024, 15:24:54","0","No","","","https://www.tiktok.com/@fat_tuxedo_cat"
"=""7352665924848059182""","","=""6830925313142031366""","moreissues","moreissues","Conversation would go like this: Question: Why did you decided to have children? Answer: To save the tennis court, basketball court and roller rink.","01/04/2024, 00:59:30","15","Yes","1","No","https://www.tiktok.com/@moreissues"
"=""7352666122498589470""","=""7352665924848059182""","=""6759912431734195205""","artlust","Seema R","Why are your kids named, racket, hoops, and skate","01/04/2024, 01:00:04","7","No","","","https://www.tiktok.com/@artlust"
"=""7352618751701353258""","","=""6918840854904194054""","rainishell","Rainishell","His face is making my lady cave close up shop.","31/03/2024, 21:56:15","24","Yes","1","No","https://www.tiktok.com/@rainishell"
"=""7352683878191399726""","=""7352618751701353258""","=""7010573587704038405""","the_internette","The Internette","🥇 this is my favorite comment in this post","01/04/2024, 02:09:07","0","No","","","https://www.tiktok.com/@the_internette"
"=""7352617081839747882""","","=""7277563866847675438""","tinaroti3","Springisalmosthere","So tear out the old parks and return them to nature.","31/03/2024, 21:49:47","34","Yes","0","No","https://www.tiktok.com/@tinaroti3"
"=""7352630474680271662""","","=""7009819192326538246""","jaredmcgrath723","jaredmcgrath723","Good on you for calling out his horseshit. ❤️","31/03/2024, 22:41:44","14","Yes","0","No","https://www.tiktok.com/@jaredmcgrath723"
"=""7352622177608729374""","","=""6861544276427211782""","tinkyandbig","TinkyAndBigs","Yeah but look where the park is right underneath the electrical monstrosity.","31/03/2024, 22:09:29","16","Yes","0","No","https://www.tiktok.com/@tinkyandbig"
"=""7352636246063809312""","","=""7185682153836561414""","pplactoseintolerant","DickCheeseCharcuterieBoard","You can literally hear children playing in the background of his video 😂","31/03/2024, 23:04:09","8","Yes","0","No","https://www.tiktok.com/@pplactoseintolerant"
"=""7352624653342950187""","","=""7242133999079736366""","ahearypd084","heartyhome","Read the economy please sir 🙄","31/03/2024, 22:19:12","9","Yes","0","No","https://www.tiktok.com/@ahearypd084"
"=""7352631053271958303""","","=""6871140532979090437""","hammygirl2020","HammyGirl2020","I wish the 4B movement would hit America like it's hit Korea, Japan, China","31/03/2024, 22:43:54","6","Yes","1","No","https://www.tiktok.com/@hammygirl2020"
"=""7352889035326817067""","=""7352631053271958303""","=""6881406578361500678""","fat_tuxedo_cat","No One","it is","01/04/2024, 15:25:25","1","No","","","https://www.tiktok.com/@fat_tuxedo_cat"
"=""7354399180310151979""","","=""6929661044454818821""","meresyg","Meredith","He actually says in the last video anybody with an illness or disability or any reason they can’t have kids aren’t marriage material.","05/04/2024, 17:05:32","1","Yes","1","No","https://www.tiktok.com/@meresyg"
"=""7354399374850097951""","=""7354399180310151979""","=""6759912431734195205""","artlust","Seema R","He sounds like a winner","05/04/2024, 17:06:02","0","No","","","https://www.tiktok.com/@artlust"
"=""7352688791989044014""","","=""6790710881044104197""","isthisfakeornot","Beep boo","If we get rid of the children then who will yearn for the mines","01/04/2024, 02:28:01","4","Yes","0","No","https://www.tiktok.com/@isthisfakeornot"
"=""7352830505781363502""","","=""6820537336876008453""","sylvirus","Sylvirus","The polluted Earth is begging us to chill on having babies.","01/04/2024, 11:38:56","3","Yes","0","No","https://www.tiktok.com/@sylvirus"
"=""7352837691610268448""","","=""7099502174313530374""","the_boring_trainer","Jason MacCathmhaoil ☭","People are told if you can’t feed them don’t breed them and then right wingers get angry when young people do just that and stop having kids","01/04/2024, 12:05:55","2","Yes","0","No","https://www.tiktok.com/@the_boring_trainer"
"=""7352792075266573089""","","=""6788113791299486725""","taschasciarone","Tascha Sciarone","It’s economic policies. So many people want kids, but see most of their money going to rent and transport to their job.","01/04/2024, 09:09:42","2","Yes","0","No","https://www.tiktok.com/@taschasciarone"
"=""7352724037522637598""","","=""6866969228655510534""","w1ldstyl3","T3rm1nus 🇵🇸🇨🇩🇾🇪","This is always so silly to me bc people are never gonna stop having kids its an imaginary issue 😭","01/04/2024, 04:44:41","2","Yes","1","No","https://www.tiktok.com/@w1ldstyl3"
"=""7352858901850063646""","=""7352724037522637598""","=""6759912431734195205""","artlust","Seema R","Agreed","01/04/2024, 13:29:02","0","No","","","https://www.tiktok.com/@artlust"
"=""7352645002759586606""","","=""6785008872290649094""","globalconnectorpnw","Kaya","""they don't need you"" 🤣🤣🤣","31/03/2024, 23:38:11","3","Yes","1","No","https://www.tiktok.com/@globalconnectorpnw"
"=""7352729234815124267""","=""7352645002759586606""","=""7187469332124288043""","dagwoodsheepshanks","broncomcbane","women need everybody. this idea of being independent because you got a job is the stupidest concept ever. that's just an adult function. governments change and so do policies","01/04/2024, 05:05:00","0","No","","","https://www.tiktok.com/@dagwoodsheepshanks"
"=""7352689853765993258""","","=""6728127367992230917""","jonasose","jonasose","Those older people also vote against new zoning ordinances that could increase density or allow smaller units that are typically more affordable","01/04/2024, 02:32:18","3","Yes","1","No","https://www.tiktok.com/@jonasose"
"=""7352858990944289566""","=""7352689853765993258""","=""6759912431734195205""","artlust","Seema R","Totally","01/04/2024, 13:28:50","0","No","","","https://www.tiktok.com/@artlust"
"=""7352646000400024362""","","=""6796519730092311557""","imveryuninterested","Ew David","Ugh he’s a hard pass","31/03/2024, 23:42:05","4","Yes","0","No","https://www.tiktok.com/@imveryuninterested"
"=""7353217255977812778""","","=""6861794821109269509""","pkallday757","PK","You’ll let your property weather to death if “people” don’t have kids?","02/04/2024, 12:40:03","1","Yes","0","No","https://www.tiktok.com/@pkallday757"
"=""7352933232402842398""","","=""6811596962120303621""","wlc7173","Wendy M","They could fix it with universal healthcare, proper maternity leave/pay, livable wages and free childcare- but there I go making sense","01/04/2024, 18:16:37","1","No","0","No","https://www.tiktok.com/@wlc7173"
"=""7352987271342195498""","","=""6919567987347620869""","lanadelprazolam","🇵🇸🧿","my town is doing just fine for a much smaller city and my neighborhood is all old people too. it's getting a little younger and less white (thank God) as the older people pass","01/04/2024, 21:46:34","1","Yes","0","No","https://www.tiktok.com/@lanadelprazolam"
"=""7352919357062988590""","","=""6874242583196910597""","willystringer","Jms","Really don’t think the planet minds that birth rates are plummeting","01/04/2024, 17:22:57","1","No","0","No","https://www.tiktok.com/@willystringer"
"=""7352796112455156522""","","=""6705536808900756485""","tommyfrancescomusic","Tommy Francesco","Unfortunately it’s men like that having kids 💀","01/04/2024, 09:25:02","3","Yes","1","No","https://www.tiktok.com/@tommyfrancescomusic"
"=""7352858977271284511""","=""7352796112455156522""","=""6759912431734195205""","artlust","Seema R","Sadly","01/04/2024, 13:28:56","0","No","","","https://www.tiktok.com/@artlust"
"=""7352786032624911134""","","=""7229430963569427502""","kuditra","kuditra","tiktok unfollowed you on my account wth","01/04/2024, 08:45:49","2","Yes","1","No","https://www.tiktok.com/@kuditra"
"=""7352838285372162847""","=""7352786032624911134""","=""6759912431734195205""","artlust","Seema R","It keeps happening I hear. Tt is kooky","01/04/2024, 12:08:41","1","No","","","https://www.tiktok.com/@artlust"
"=""7352699836219294510""","","=""6874384133259576326""","campsnash","snash","Good our plan is coming to fruition MUWHAHAHA!","01/04/2024, 03:11:05","2","Yes","0","No","https://www.tiktok.com/@campsnash"
"=""7352635465767584554""","","=""7028426627913712686""","garth_maul_","Darth Brooks","As a man, I don't understand how so many men can't see past their noses or know how to breathe through them.","31/03/2024, 23:01:04","4","Yes","1","No","https://www.tiktok.com/@garth_maul_"
"=""7352635537897702174""","=""7352635465767584554""","=""6759912431734195205""","artlust","Seema R","It’s amazing","31/03/2024, 23:01:23","2","No","","","https://www.tiktok.com/@artlust"
"=""7352858409648145184""","","=""6963524268643124229""","vita.radzina","vita.radzina","And Lego in the background 😂😳omg grow up man!","01/04/2024, 13:26:24","1","Yes","0","No","https://www.tiktok.com/@vita.radzina"
"=""7352748836698325802""","","=""6993100089880675333""","cfexecute","cfexecute","breeding dor supply cheap labor for capitalism is not a tempting argument even if you love your rich masters more than your unfortunate poor offsprings.","01/04/2024, 06:21:17","1","Yes","0","No","https://www.tiktok.com/@cfexecute"
"=""7352807953587946270""","","=""7038657719323329542""","noyoudonthaveaclue","NoYouDontHaveAClue","I wonder how much stress the last male rhino was putting on the last female rhino before he was shot by another male from another dying species","01/04/2024, 10:11:20","1","Yes","0","No","https://www.tiktok.com/@noyoudonthaveaclue"
"=""7352718166844457770""","","=""6843279838092461061""","browngurlie","Browngurlforlife","😂 Propaganda","01/04/2024, 04:22:08","1","No","0","No","https://www.tiktok.com/@browngurlie"
"=""7352721367262249759""","","=""7182441099389584427""","christinastephens36","Christina","There are 8 BILLION humans right now. Honestly less people on the planet might be good?","01/04/2024, 04:34:28","1","Yes","0","No","https://www.tiktok.com/@christinastephens36"
"=""7352694238054925099""","","=""6874736547183248390""","rflowersrivera","Mississippian","🖖🏾🌿🌎","01/04/2024, 02:49:19","1","Yes","0","No","https://www.tiktok.com/@rflowersrivera"
"=""7353345527444554527""","","=""6642839855519629318""","himjurgertim","Tim Medley","The young people can’t afford to have children","02/04/2024, 20:56:31","0","No","0","No","https://www.tiktok.com/@himjurgertim"
"=""7353284457040020270""","","=""6807993178803094533""","tomasbcndenver","ElNoidelMaresme","data kills myths. thanks","02/04/2024, 16:59:49","0","No","0","No","https://www.tiktok.com/@tomasbcndenver"
"=""7352870309622579998""","","=""7141750060950389803""","beckytroup","beckytroup","It’s like that right now while people are having kids….","01/04/2024, 14:12:54","0","No","0","No","https://www.tiktok.com/@beckytroup"
"=""7352837265717232427""","","=""6952227021453165573""","ida_b_happy","Ida_b_Happy","I wouldn’t let him around me or my kids. Nope. Bad hemotional vibes.","01/04/2024, 12:05:38","0","No","0","No","https://www.tiktok.com/@ida_b_happy"
"=""7353334464019350302""","","=""7101133370223133738""","lizcescarone","LizCescaRone","I spy with my little 👁️a Farm Rio sweater…","02/04/2024, 20:13:32","0","No","0","No","https://www.tiktok.com/@lizcescarone"
"=""7352870309622579998""","","=""7141750060950389803""","beckytroup","beckytroup","It’s like that right now while people are having kids….","01/04/2024, 14:12:54","0","No","0","No","https://www.tiktok.com/@beckytroup"
"=""7352837265717232427""","","=""6952227021453165573""","ida_b_happy","Ida_b_Happy","I wouldn’t let him around me or my kids. Nope. Bad hemotional vibes.","01/04/2024, 12:05:38","0","No","0","No","https://www.tiktok.com/@ida_b_happy"
"=""7352906633141404458""","","=""7233251953634427950""","swmr134","swmr13","That dude had a lot of bad hot takes on his account 🙄😬🤦🏼‍♂️","01/04/2024, 16:33:29","0","No","0","No","https://www.tiktok.com/@swmr134"
"=""7352805151713149739""","","=""6939373488004219910""","bella_cin","Bella Cin","Having a child is a major life altering decision & only those who really want kids should have them. Even if you're wealthy u should have them ONLY if u want to","01/04/2024, 10:00:35","0","No","0","No","https://www.tiktok.com/@bella_cin"
"=""7352753765801902878""","","=""6744526994224907270""","sherdnerd","Christopher Wilson","I mean technically if everywhere just stopped having kids it would be rather disruptive but he’s quietly (or maybe not) talking about less American born white babies. I mean he knows we know….","01/04/2024, 06:40:11","0","No","0","No","https://www.tiktok.com/@sherdnerd"
"=""7352753412551754542""","","=""7081817719857742894""","kermitosandwich","KemitSandwch","I wish someone would invent Google :(","01/04/2024, 06:39:08","0","No","0","No","https://www.tiktok.com/@kermitosandwich"
"=""7352732903149962026""","","=""7187469332124288043""","dagwoodsheepshanks","broncomcbane","a thriving birth rate is 2.21 not less...so your statement about Detroit was wrong and every other city on that list","01/04/2024, 05:19:23","0","No","1","No","https://www.tiktok.com/@dagwoodsheepshanks"
"=""7352889193868133162""","=""7352732903149962026""","=""6881406578361500678""","fat_tuxedo_cat","No One","it's about 2. and they are all close to that","01/04/2024, 15:26:15","0","No","","","https://www.tiktok.com/@fat_tuxedo_cat"
"=""7353076130910110507""","","=""7041064095651513350""","howieel","Howie L 415","There's nothing to do in the mid west but to have babies. this guy is a🤡","02/04/2024, 03:31:09","0","No","0","No","https://www.tiktok.com/@howieel"
"=""7353322938047578922""","","=""7136241007185888302""","kronikkronolov1","Kronik 😘💨🌲","bro couldn't have kids now he's obsessed with telling people what to do with their body.","02/04/2024, 19:29:07","0","No","0","No","https://www.tiktok.com/@kronikkronolov1"
"=""7353037689065063210""","","=""7069922229815936042""","amgunn1331","Alison","I’m approaching the geriatric cut-off age and I wouldn’t move to any area that isn’t keeping up communal spaces like that sports court. 🙄","02/04/2024, 01:01:58","0","No","0","No","https://www.tiktok.com/@amgunn1331"
"=""7353321346078851870""","","=""7204474939709293610""","themengsk176","themengsk176","do they not know that demography is an actual science and it's cyclical? no one is entitled to children, especially when someone has take all the health risks with inadequate Healthcare","02/04/2024, 19:22:52","0","No","0","No","https://www.tiktok.com/@themengsk176"
"=""7352992587101537054""","","=""6703737863559250950""","bcrunk86","B Crunk","also old people be like why don't kids go outside, then they harass and call the cops when they do","01/04/2024, 22:06:52","0","No","0","No","https://www.tiktok.com/@bcrunk86"
"=""7352991418107872042""","","=""6675814093976257542""","xcherub110","🇵🇸 • Xcherub110","he seems like the sort to play devil's advocate in any argument","01/04/2024, 22:02:37","0","No","0","No","https://www.tiktok.com/@xcherub110"
"=""7353326092684673835""","","=""7033381207438312454""","loveladylilith","The Lady Lilith","Not to worry I’ll fix it I build tennis courts","02/04/2024, 19:41:29","0","No","0","No","https://www.tiktok.com/@loveladylilith"
"=""7354380004774871838""","","=""6759912431734195205""","artlust","Seema R","@AA racism","05/04/2024, 15:51:04","0","No","1","No","https://www.tiktok.com/@artlust"
"=""7353314353145479982""","","=""6816688518649103365""","chefjohnny1","Jonathan B","This guy, why?","02/04/2024, 18:55:39","0","No","0","No","https://www.tiktok.com/@chefjohnny1"
"=""7352907833991627550""","","=""6532341932587270146""","yomrhowsyourdaughter","EllaTee","I looked at his channel. Married with 2 kids. When his daughter was 2-3 HOURS old, he literally said ""I think I love her"".
Also, China didn't become civilized until 5 year ago 🙄","01/04/2024, 16:38:05","0","No","0","No","https://www.tiktok.com/@yomrhowsyourdaughter"
"=""7352789829560107818""","","=""6989725945353061381""","spacer_5","Cosmic.K’Ehleyr","Maybe yall should…be better?","01/04/2024, 09:00:50","0","No","0","No","https://www.tiktok.com/@spacer_5"
"=""7353334464019350302""","","=""7101133370223133738""","lizcescarone","LizCescaRone","I spy with my little 👁️a Farm Rio sweater…","02/04/2024, 20:13:32","0","No","0","No","https://www.tiktok.com/@lizcescarone"
"=""7352907833991627550""","","=""6532341932587270146""","yomrhowsyourdaughter","EllaTee","I looked at his channel. Married with 2 kids. When his daughter was 2-3 HOURS old, he literally said ""I think I love her"".
Also, China didn't become civilized until 5 year ago 🙄","01/04/2024, 16:38:05","0","No","0","No","https://www.tiktok.com/@yomrhowsyourdaughter"
